Portfolio Return,Portfolio Risk,Sharpe Ratio,Weights,Fund Distribution
0.3048617830604931,0.3144278559852222,0.9695762549575802,[0.         0.51997385 0.         0.         0.27025762 0.20976853],[    0. 25998.     0.     0. 13512. 10488.]
0.29798464175050504,0.3048396874559141,0.9775126206084946,[0.         0.36057151 0.         0.         0.40543821 0.23399029],[    0. 18028.     0.     0. 20271. 11699.]
0.32161209302757465,0.3505648776824815,0.917411051425607,[0.         0.45511949 0.         0.         0.         0.54488051],[    0. 22755.     0.     0.     0. 27244.]
0.31075564675559597,0.35058436317803743,0.8863933460654227,[0.         0.80073416 0.         0.         0.13563631 0.06362953],[    0. 40036.     0.     0.  6781.  3181.]
0.3003568336314548,0.32498517040291336,0.9242170443010536,[0.         0.6104554  0.         0.         0.33343279 0.05611181],[    0. 30522.     0.     0. 16671.  2805.]
0.2932830614362987,0.30330276614173357,0.9669646774643899,[0.         0.26374052 0.         0.         0.49627356 0.23998592],[    0. 13187.     0.     0. 24813. 11999.]
0.2912851945618139,0.3175379991862959,0.9173238960636022,[0.         0.06199207 0.         0.         0.55578339 0.38222454],[    0.  3099.     0.     0. 27789. 19111.]
0.31643068788952966,0.33265608471927727,0.9512247105191539,[0.         0.48702296 0.         0.         0.08205745 0.43091959],[    0. 24351.     0.     0.  4102. 21545.]
0.30596386333520487,0.3689749146449083,0.829226733827302,[0.         0.         0.         0.         0.31962232 0.68037768],[    0.     0.     0.     0. 15981. 34018.]
0.2938323346652446,0.3196279224455897,0.9192949490051632,[0.         0.07617162 0.         0.         0.51155632 0.41227206],[    0.  3808.     0.     0. 25577. 20613.]
0.30634901370093137,0.31493801671012406,0.9727279573964607,[0.         0.51047401 0.         0.         0.24674907 0.24277692],[    0. 25523.     0.     0. 12337. 12138.]
0.2996247500057635,0.3473744203800072,0.8625412017326769,[0.         0.         0.         0.         0.42509632 0.57490368],[    0.     0.     0.     0. 21254. 28745.]
0.3116347695567045,0.3711844242519008,0.8395685518991942,[0.         0.08593331 0.         0.         0.21407763 0.69998905],[    0.  4296.     0.     0. 10703. 34999.]
0.3155687028743888,0.3429056605402217,0.9202784881918671,[0.         0.32913584 0.         0.         0.11695694 0.55390722],[    0. 16456.     0.     0.  5847. 27695.]
0.29398242593900925,0.30329585358242744,0.9692925981894868,[0.         0.2787293  0.         0.         0.48268554 0.23858516],[    0. 13936.     0.     0. 24134. 11929.]
0.3011923437659136,0.3101422363695633,0.971142619243304,[0.         0.28685814 0.         0.         0.36166417 0.35147769],[    0. 14342.     0.     0. 18083. 17573.]
0.30142934813218963,0.31184968212141967,0.9665853948660661,[0.         0.26784709 0.         0.         0.36019603 0.37195688],[    0. 13392.     0.     0. 18009. 18597.]
0.31809192305006245,0.33616412804847523,0.9462399361189224,[0.         0.51337982 0.         0.         0.05098509 0.43563509],[    0. 25668.     0.     0.  2549. 21781.]
0.31589459490783317,0.3443386766442119,0.9173950425389809,[0.         0.32672577 0.         0.         0.11184835 0.56142588],[    0. 16336.     0.     0.  5592. 28071.]
0.3032486686435382,0.3142607488159359,0.9649587795679583,[0.         0.52610948 0.         0.         0.29629872 0.1775918 ],[    0. 26305.     0.     0. 14814.  8879.]
0.30870009171500534,0.3254748120602488,0.9484607726199769,[0.         0.29689227 0.         0.         0.23543924 0.46766849],[    0. 14844.     0.     0. 11771. 23383.]
0.3019723216322907,0.3548095376430609,0.851082875726062,[0.         0.         0.         0.         0.38603601 0.61396399],[    0.     0.     0.     0. 19301. 30698.]
0.30020194643804615,0.31029747818015707,0.9674649893988198,[0.         0.47891459 0.         0.         0.35313681 0.1679486 ],[    0. 23945.     0.     0. 17656.  8397.]
0.3063776564827781,0.3178289114188417,0.9639703798973377,[0.         0.31824817 0.         0.         0.27130074 0.41045109],[    0. 15912.     0.     0. 13565. 20522.]
0.3045600104298657,0.3133249940780459,0.9720259034107028,[0.         0.33042458 0.         0.         0.29995844 0.36961698],[    0. 16521.     0.     0. 14997. 18480.]
0.30699246939296204,0.35339365949271045,0.8686982947957912,[0.         0.80190168 0.         0.         0.19809832 0.        ],[    0. 40095.     0.     0.  9904.     0.]
0.30380593466946165,0.31472537783245386,0.9653048532717776,[0.         0.2884198  0.         0.         0.31797433 0.39360588],[    0. 14420.     0.     0. 15898. 19680.]
0.2926021093761347,0.3092373220386632,0.9462056761038414,[0.         0.14947229 0.         0.         0.52248164 0.32804607],[    0.  7473.     0.     0. 26124. 16402.]
0.2933590299012907,0.3227850203367978,0.9088371870392138,[0.         0.54110377 0.         0.         0.45889623 0.        ],[    0. 27055.     0.     0. 22944.     0.]
0.305427103981489,0.3153914027876456,0.9684065617575961,[0.         0.3241354  0.         0.         0.28635008 0.38951452],[    0. 16206.     0.     0. 14317. 19475.]
0.3139657831804494,0.3321748937808588,0.9451821587322543,[0.         0.65778295 0.         0.         0.10083669 0.24138036],[    0. 32889.     0.     0.  5041. 12069.]
0.30687199857351233,0.3153152127094203,0.9732229407412422,[0.         0.37734614 0.         0.         0.25538089 0.36727297],[    0. 18867.     0.     0. 12769. 18363.]
0.2934957966091187,0.3211120187139177,0.9139981673205367,[0.         0.06198521 0.         0.         0.51900295 0.41901184],[    0.  3099.     0.     0. 25950. 20950.]
0.30791446033901554,0.3580299361785234,0.8600243421697594,[0.         0.08013085 0.         0.         0.27673388 0.64313526],[    0.  4006.     0.     0. 13836. 32156.]
0.2869163447623789,0.3132039963730459,0.9160685945419524,[0.         0.05883023 0.         0.         0.62888664 0.31228314],[    0.  2941.     0.     0. 31444. 15614.]
0.3003769023527255,0.3151968038139833,0.9529820693549802,[0.         0.20941899 0.         0.         0.38531473 0.40526628],[    0. 10470.     0.     0. 19265. 20263.]
0.31109742544448044,0.3670978159197846,0.8474510388055784,[0.         0.09457115 0.         0.         0.22189362 0.68353523],[    0.  4728.     0.     0. 11094. 34176.]
0.31438304660942973,0.32916565410774623,0.9550906745164922,[0.         0.44429206 0.         0.         0.12169101 0.43401693],[    0. 22214.     0.     0.  6084. 21700.]
0.292665199272207,0.3070850982513959,0.9530426612645854,[0.         0.39914658 0.         0.         0.48892375 0.11192967],[    0. 19957.     0.     0. 24446.  5596.]
0.30501511590360914,0.3215138022939821,0.948684360445319,[0.         0.59923546 0.         0.         0.25738633 0.14337821],[    0. 29961.     0.     0. 12869.  7168.]
0.3196840597360267,0.3434145484822375,0.9308984175216496,[0.         0.70150371 0.         0.         0.         0.29849629],[    0. 35075.     0.     0.     0. 14924.]
0.3070856333605354,0.3173130757138434,0.9677686072964381,[0.         0.54259044 0.         0.         0.23031112 0.22709844],[    0. 27129.     0.     0. 11515. 11354.]
0.3218646464962816,0.35458878870529614,0.9077124171677857,[0.         0.42284557 0.         0.         0.         0.57715443],[    0. 21142.     0.     0.     0. 28857.]
0.294860598771242,0.30339808179761263,0.9718604581288496,[0.         0.29855388 0.         0.         0.46549276 0.23595336],[    0. 14927.     0.     0. 23274. 11797.]
0.30408045577483916,0.36206197940510826,0.8398574638366156,[0.         0.         0.         0.         0.35095959 0.64904041],[    0.     0.     0.     0. 17547. 32452.]
0.31496710962839064,0.35895380795685383,0.8774586106807637,[0.         0.21082668 0.         0.         0.14237074 0.64680258],[    0. 10541.     0.     0.  7118. 32340.]
0.3005012938342636,0.3081261739304351,0.9752540331160151,[0.         0.44081361 0.         0.         0.35311692 0.20606947],[    0. 22040.     0.     0. 17655. 10303.]
0.301814180304586,0.30780366662470304,0.9805412119166863,[0.         0.38888277 0.         0.         0.33803383 0.2730834 ],[    0. 19444.     0.     0. 16901. 13654.]
0.296850318856274,0.3057243239907344,0.9709738334895154,[0.         0.264658   0.         0.         0.43679992 0.29854208],[    0. 13232.     0.     0. 21839. 14927.]
0.31719711067715306,0.36411550628474326,0.8711441979323469,[0.         0.23148298 0.         0.         0.10257713 0.66593988],[    0. 11574.     0.     0.  5128. 33296.]
0.31627868387874947,0.3326488124373871,0.9507885555379252,[0.         0.61389643 0.         0.         0.06806737 0.3180362 ],[    0. 30694.     0.     0.  3403. 15901.]
0.299180168935767,0.3069968116562246,0.974538358628914,[0.         0.29333834 0.         0.         0.39430021 0.31236145],[    0. 14666.     0.     0. 19715. 15618.]
0.29528381559702077,0.3036063767383786,0.9725876602765512,[0.         0.29671549 0.         0.         0.45869039 0.24459412],[    0. 14835.     0.     0. 22934. 12229.]
0.3066811164849127,0.3297465609220365,0.9300509931851046,[0.         0.66553553 0.         0.         0.22103398 0.11343048],[    0. 33276.     0.     0. 11051.  5671.]
0.30198865245614304,0.3215648039334043,0.9391222197273944,[0.         0.18512813 0.         0.         0.36166018 0.45321169],[    0.  9256.     0.     0. 18083. 22660.]
0.31206939299717534,0.34594624576831984,0.9020748073276337,[0.         0.77569247 0.         0.         0.11703789 0.10726964],[    0. 38784.     0.     0.  5851.  5363.]
0.3158251583296152,0.3374210365002604,0.935997238362379,[0.         0.38720908 0.         0.         0.10512862 0.50766231],[    0. 19360.     0.     0.  5256. 25383.]
0.30102581556796615,0.3109515988017134,0.968079330442431,[0.         0.48725407 0.         0.         0.33834296 0.17440297],[    0. 24362.     0.     0. 16917.  8720.]
0.299754428135108,0.30669861647047825,0.9773582665116499,[0.         0.41095166 0.         0.         0.36943182 0.21961652],[    0. 20547.     0.     0. 18471. 10980.]
0.28408470984831763,0.3077213960039491,0.9231880315682433,[0.         0.2699441  0.         0.         0.64851359 0.08154231],[    0. 13497.     0.     0. 32425.  4077.]
0.29628312335214224,0.3038724100313572,0.9750247589821275,[0.         0.32508535 0.         0.         0.43836948 0.23654517],[    0. 16254.     0.     0. 21918. 11827.]
0.3051120221037209,0.3125853936986481,0.9760917440623218,[0.        0.4803523 0.        0.        0.2712528 0.2483949],[    0. 24017.     0.     0. 13562. 12419.]
0.316003633325794,0.33182422772005576,0.9523223650576569,[0.         0.47949849 0.         0.         0.09014275 0.43035876],[    0. 23974.     0.     0.  4507. 21517.]
0.2929436991794446,0.3117236365755952,0.9397545287150648,[0.         0.12839934 0.         0.         0.51954181 0.35205886],[    0.  6419.     0.     0. 25977. 17602.]
0.305889749123239,0.3234893550721676,0.945594481942065,[0.         0.24778435 0.         0.         0.28859339 0.46362226],[    0. 12389.     0.     0. 14429. 23181.]
0.2911312692236595,0.31992949634113216,0.9099857079549618,[0.         0.49848831 0.         0.         0.50151169 0.        ],[    0. 24924.     0.     0. 25075.     0.]
0.32031335932786226,0.3410378811575745,0.939231026889542,[0.         0.62108524 0.         0.         0.         0.37891476],[    0. 31054.     0.     0.     0. 18945.]
0.2829564185948494,0.3175440098874992,0.8910778027118079,[0.         0.         0.         0.         0.70243412 0.29756588],[    0.     0.     0.     0. 35121. 14878.]
0.30838634159553946,0.3542667273341627,0.8704919706011609,[0.         0.10638351 0.         0.         0.26546428 0.62815221],[    0.  5319.     0.     0. 13273. 31407.]
0.3133309839899715,0.3262334667540835,0.9604501558577436,[0.         0.45094887 0.         0.         0.13832913 0.41072199],[    0. 22547.     0.     0.  6916. 20536.]
0.3046351521223037,0.3207891395887943,0.9496429726791945,[0.         0.24398226 0.         0.         0.30996317 0.44605457],[    0. 12199.     0.     0. 15498. 22302.]
0.314081340226559,0.37328685776554343,0.8413940477482048,[0.         0.12183455 0.         0.         0.16869568 0.70946977],[    0.  6091.     0.     0.  8434. 35473.]
0.3161693545457347,0.33107525860315257,0.9549772939231167,[0.         0.56339338 0.         0.         0.07646207 0.36014454],[    0. 28169.     0.     0.  3823. 18007.]
0.29727925077161804,0.3052170081283077,0.9739930700278905,[0.         0.3885328  0.         0.         0.41353431 0.1979329 ],[    0. 19426.     0.     0. 20676.  9896.]
0.3043762121231078,0.3119874782563078,0.9756039371331848,[0.         0.35081442 0.         0.         0.30036178 0.3488238 ],[    0. 17540.     0.     0. 15018. 17441.]
0.31389286445438447,0.33015308807382454,0.950749442586452,[0.         0.40603276 0.         0.         0.1348284  0.45913884],[    0. 20301.     0.     0.  6741. 22956.]
0.3057409306423169,0.31564899404857827,0.9686105021936596,[0.         0.32988357 0.         0.         0.28038001 0.38973642],[    0. 16494.     0.     0. 14019. 19486.]
0.3005336473473609,0.3066401549544197,0.9800857535831649,[0.         0.37868264 0.         0.         0.3606682  0.26064916],[    0. 18934.     0.     0. 18033. 13032.]
0.3055735081986112,0.31580935665885196,0.9675885205918775,[0.         0.32238275 0.         0.         0.28414231 0.39347494],[    0. 16119.     0.     0. 14207. 19673.]
0.3105894976928384,0.3232040961003013,0.9609701777927091,[0.         0.38112711 0.         0.         0.19303459 0.42583829],[    0. 19056.     0.     0.  9651. 21291.]
0.28771658035566683,0.31351565123525016,0.9177104212247934,[0.         0.06165133 0.         0.         0.61520452 0.32314415],[    0.  3082.     0.     0. 30760. 16157.]
0.30810902246008237,0.31599237140566916,0.9750520909396696,[0.         0.48254673 0.         0.         0.22110118 0.29635209],[    0. 24127.     0.     0. 11055. 14817.]
0.30647836741784573,0.34839289807110824,0.8796917764818857,[0.         0.10211781 0.         0.         0.29776571 0.60011647],[    0.  5105.     0.     0. 14888. 30005.]
0.31655086604960136,0.3349298436116438,0.9451258885626413,[0.         0.44768029 0.         0.         0.08518036 0.46713935],[    0. 22384.     0.     0.  4259. 23356.]
0.30041512330836107,0.3080895777098058,0.97509018494396,[0.         0.30391396 0.         0.         0.37237532 0.32371071],[    0. 15195.     0.     0. 18618. 16185.]
0.30553757068902054,0.3201169734340424,0.9544560146604478,[0.         0.27074154 0.         0.         0.29146407 0.4377944 ],[    0. 13537.     0.     0. 14573. 21889.]
0.30388286776965195,0.33024619923511495,0.9201706741015544,[0.         0.15875324 0.         0.         0.33357715 0.50766961],[    0.  7937.     0.     0. 16678. 25383.]
0.30596210733008977,0.3153359826931265,0.9702733722838124,[0.         0.34209005 0.         0.         0.27511063 0.38279932],[    0. 17104.     0.     0. 13755. 19139.]
0.31727859510555034,0.33382508179044074,0.950433662455365,[0.         0.52172036 0.         0.         0.06343178 0.41484786],[    0. 26086.     0.     0.  3171. 20742.]
